SiteID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,ADBSegName,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,LatDD,LonDD,IsRiffle,IsPublicLand,CurrentStatus
602,Monona-Harrison Ditch,REMAP #208,Blencoe,Wadeable,REMAP,1580,IA 06-LSR-0050_0,Monona-Harrison Ditch,47d,Monona,Missouri,912.185,Warm Water,huc102300040503,4640980,250277,41.88131,-96.00959,N/A,False,Survey Site
603,Ashton Creek,REMAP #209,Washta,Headwater,"REMAP,Headwater Reference Study",2048,IA 06-LSR-01495_0,Ashton Creek,47a,Ida,Missouri,6.495,Warm Water,huc102300031407,4710679,285788,42.51882,-95.60776,N/A,False,Survey Site
604,Cedar River,REMAP #210,St. Ansgar,Non-wadeable,REMAP,479,IA 02-CED-0110_3,Cedar River,47c,Mitchell,Mississippi,675.376,Warm Water,huc070802010505,4809315,503903,43.43672,-92.95177,No,False,Survey Site
605,West Branch Floyd River,REMAP #211,Struble,Wadeable,REMAP,1557,IA 06-FLO-0030_0,West Branch Floyd River,47a,Plymouth,Missouri,208.114,Warm Water,huc102300020408,4751789,239059,42.87412,-96.19476,N/A,False,Survey Site
606,Lotts Creek,REMAP #212,Beaconsfield,Headwater,"REMAP,Headwater Reference Study",2049,IA 05-GRA-0175_0,Lotts Creek,40a,Ringgold,Missouri,3.395,Warm Water,huc102801010404,4518586,408856,40.81323,-94.08068,N/A,False,Survey Site
607,Upper Iowa River,REMAP #213,Decorah,Non-wadeable,REMAP,239,IA 01-UIA-0110_2,Upper Iowa River,52b,Winneshiek,Mississippi,583.515,Warm Water,huc070600020408,4796967,606063,43.31806,-91.69198,N/A,False,Survey Site
608,Honey Creek,REMAP #214,Conesville,Headwater,"REMAP,Headwater Reference Study",2050,IA 02-IOW-0094_0,Honey Creek,72d,Muscatine,Mississippi,12.62,Warm Water,huc070802090804,4582017,636733,41.37806,-91.36484,N/A,False,Survey Site
609,Cedar River,REMAP #215,Waterloo,Non-wadeable,REMAP,462,IA 02-CED-0040_2,Cedar River,47c,Black Hawk,Mississippi,4765.742,Warm Water,huc070802050703,4707794,550075,42.5209,-92.39036,No,False,Survey Site
610,Four Mile Creek,REMAP #216,Ankeny,Wadeable,REMAP,1112,IA 04-LDM-0320_1,Fourmile Creek,47b,Polk,Mississippi,57.926,Warm Water,huc071000080102,4619550,452476,41.72633,-93.57139,No,False,Survey Site
611,Jordan Creek,REMAP #217,Soldier,Headwater,"REMAP,Headwater Reference Study",2051,IA 06-SOL-0021_0,Jordan Creek,47m,Monona,Missouri,10.934,Warm Water,huc102300010603,4655707,266295,42.01869,-95.82262,N/A,False,Survey Site
612,Dry Creek,REMAP #219,Hawarden,Wadeable,"REMAP,Headwater Reference Study",1878,IA 06-BSR-0035_0,Dry Creek,47a,Sioux,Missouri,40.248,Warm Water,huc101702032101,4772067,219553,43.04949,-96.44333,N/A,False,Survey Site
613,Des Moines River,REMAP #221,Coalville,Non-wadeable,REMAP,1216,IA 04-UDM-0040_1,Des Moines River,47b,Webster,Mississippi,4286.874,Warm Water,huc071000040604,4697210,410105,42.42199,-94.0927,No,False,Survey Site
614,Mink Creek,REMAP #222,Wadena,Wadeable,REMAP,315,IA 01-VOL-0110_2,Mink Creek,52b,Fayette,Mississippi,3.352,Warm Water,huc070600040602,4748748,607377,42.88378,-91.6851,N/A,False,Survey Site
615,Fox River,REMAP #223,Moulton,Headwater,"REMAP,Headwater Reference Study",2070,IA 04-FOX-0011_0,Fox River,40a,Davis,Mississippi,12.868,Warm Water,huc071100010202,4510658,532653,40.74622,-92.61322,N/A,False,Survey Site
616,Cedar River,REMAP #224,Osage,Non-wadeable,REMAP,479,IA 02-CED-0110_3,Cedar River,47c,Mitchell,Mississippi,861.829,Warm Water,huc070802010605,4787910,515901,43.24382,-92.80413,No,False,Survey Site
617,Floyd River,REMAP #225,Hospers,Wadeable,REMAP,1554,IA 06-FLO-0020_2,Floyd River,47a,Sioux,Missouri,234.196,Warm Water,huc102300020306,4772187,262370,43.06517,-95.9184,N/A,False,Survey Site
618,Little Sioux River,REMAP #226,Rodney,Non-wadeable,REMAP,1565,IA 06-LSR-0020_1,Little Sioux River,47d,Monona,Missouri,2712.91,Warm Water,huc102300031507,4675350,256641,42.19245,-95.94726,N/A,False,Survey Site
619,Sevenmile Creek,REMAP #227,Cumberland,Wadeable,"REMAP,Headwater Reference Study",2052,IA 05-NOD-0112_0,Sevenmile Creek,47e,Cass,Missouri,31.739,Warm Water,huc102400090301,4575326,345187,41.31454,-94.84956,N/A,False,Survey Site
620,Wapsipinicon River,REMAP #228,Dunkerton,Wadeable,REMAP,345,IA 01-WPS-0020_6,Wapsipinicon River,47c,Black Hawk,Mississippi,553.031,Warm Water,huc070801020603,4717513,572119,42.60667,-92.12078,Undetermined,False,Survey Site
621,Plum Creek,REMAP #252,Wesley,Wadeable,REMAP,982,IA 04-EDM-0070_0,Plum Creek,47b,Kossuth,Mississippi,41.383,Warm Water,huc071000030603,4775865,410458,43.13023,-94.10088,No,False,Survey Site
622,Unnamed Tributary to Little Beaver Creek,REMAP #255,Bouton,Headwater,"REMAP,Headwater Reference Study",2054,IA 04-UDM-01249_0,Unnamed Tributary to Little Beaver Creek,47b,Boone,Mississippi,3.146,Warm Water,huc071000040908,4637167,416499,41.88202,-94.00638,No,False,Survey Site
623,Sevenmile Creek,REMAP #259,Grant,Wadeable,REMAP,1410,IA 05-NOD-0110_0,Sevenmile Creek,47e,Cass,Missouri,97.939,Warm Water,huc102400090303,4559543,330246,41.16946,-95.02357,N/A,False,Survey Site
624,Deep Creek,REMAP #260,Granville,Wadeable,REMAP,1562,IA 06-FLO-0070_0,Deep Creek,47a,Sioux,Missouri,24.81,Warm Water,huc102300020101,4755546,263912,42.91599,-95.89245,N/A,False,Survey Site
625,Pike Run Lateral - Fisheries,,Fisheries,Headwater,"Iowa DNR Fisheries,Headwater Reference Study",6292,IA 02-WIN-0094_0,Pike Run Lateral,47b,Winnebago,Mississippi,12.136,Warm Water,huc070802030103,4806909,445093,43.41305,-93.67819,No,False,Survey Site
626,Beaver Creek - Fisheries,,Fisheries,Wadeable,"Iowa DNR Fisheries,Headwater Reference Study",1837,IA 02-WIN-0081_0,Beaver Creek,47b,Winnebago,Mississippi,35.279,Warm Water,huc070802030108,4792349,458205,43.2828,-93.51513,Yes,False,Survey Site
627,Unnamed Tributary to Silver Creek,SiCr6,Monona,Headwater,"TMDL,Headwater Reference Study",2058,IA 01-TRK-03817_0,Unnamed Tributary to UT to Silver Creek,52b,Clayton,Mississippi,3.185,Warm Water,huc070600040401,4766861,627330,43.04376,-91.43673,N/A,False,Survey Site
628,Muddy Creek,MC2,North Liberty,Headwater,"TMDL,Headwater Reference Study",2043,IA 02-IOW-0162_0,Muddy Creek,47f,Johnson,Mississippi,7.649,Warm Water,huc070802090703,4618036,618717,41.70525,-91.5731,N/A,True,Survey Site
629,Muddy Creek,MC1,North Liberty,Headwater,"TMDL,Headwater Reference Study",2043,IA 02-IOW-0162_0,Muddy Creek,47f,Johnson,Mississippi,3.674,Warm Water,huc070802090703,4620289,616739,41.72583,-91.59643,N/A,False,Survey Site
630,Muddy Creek,DS WWTP,North Liberty,Headwater,"TMDL,Headwater Reference Study",2043,IA 02-IOW-0162_0,Muddy Creek,47f,Johnson,Mississippi,4.017,Warm Water,huc070802090703,4619980,617207,41.72298,-91.59086,N/A,False,Survey Site
631,Little Turkey River,,Colesburg (DS),Wadeable,UHL Special Project,162,IA 01-TRK-0230_3,Little Turkey River,52b,Delaware,Mississippi,7.039,Cold Water,huc070600040903,4721726,651248,42.63313,-91.15534,N/A,True,Survey Site
632,Little Turkey River,,Colesburg (US),Wadeable,UHL Special Project,162,IA 01-TRK-0230_3,Little Turkey River,52b,Delaware,Mississippi,6.188,Cold Water,huc070600040903,4721373,650897,42.63002,-91.15972,N/A,False,Survey Site
633,Prairie Creek,PrCr2,Maquoketa,Headwater,"Headwater Reference Study,TMDL",6281,IA 01-MAQ-0131_0,Prairie Creek,47f,Clinton,Mississippi,7.031,Warm Water,huc070600061003,4654457,688034,42.01968,-90.7289,N/A,False,Survey Site
634,Elwood Creek,ElCr1,Maquoketa,Headwater,Headwater Reference Study,6282,IA 01-MAQ-0132_0,Elwood Creek,47f,Clinton,Mississippi,22.281,Warm Water,huc070600061002,4655869,690637,42.03176,-90.69703,N/A,False,Survey Site
635,Unnamed Tributary to Elwood Creek,ElCr2,Elwood,Headwater,"Headwater Reference Study,TMDL",6283,IA 01-MAQ-0135_0,Unnamed Tributary to Elwood Creek,47f,Clinton,Mississippi,6.598,Warm Water,huc070600061002,4651547,687687,41.99357,-90.73402,N/A,False,Survey Site
636,Lime Creek,LiCr2,Brandon,Wadeable,TMDL,524,IA 02-CED-0270_1,Lime Creek,47c,Buchanan,Mississippi,40.812,Warm Water,huc070802051003,4683325,580967,42.29794,-92.01775,No,False,Survey Site
637,Ballard Creek,,Cambridge,Wadeable,TMDL,952,IA 03-SSK-0057_0,Ballard Creek,47b,Story,Mississippi,23.82,Warm Water,huc070801050902,4639721,453426,41.90806,-93.56155,No,False,Survey Site
638,Farmers Creek,FaCr2,LaMotte,Wadeable,TMDL,94,IA 01-NMQ-0040_0,Farmers Creek,47f,Jackson,Mississippi,11.269,Warm Water,huc070600060802,4682254,694043,42.26836,-90.64713,N/A,False,Survey Site
639,Unnamed Tributary to Farmers Creek,,LaMotte,Headwater,"TMDL,Headwater Reference Study",6278,IA 01-NMQ-0045_0,Unnamed Tributary to Farmers Creek,47f,Jackson,Mississippi,4.048,Warm Water,huc070600060802,4679011,695885,42.23872,-90.62591,N/A,False,Survey Site
640,Elk River,ElkRi2,Andover,Wadeable,TMDL,9,IA 01-MAQ-0030_2,Elk River,47f,Clinton,Mississippi,27.799,Warm Water,huc070600051101,4652145,726366,41.98879,-90.26728,N/A,False,Survey Site
641,Tetes Des Morts Creek,TDM3,St. Donatus,Wadeable,TMDL,121,IA 01-TRK-0090_1,Tetes Des Morts Creek,52b,Jackson,Mississippi,45.884,Warm Water,huc070600050204,4693995,705510,42.37107,-90.50404,N/A,False,Survey Site
642,Tetes Des Morts Creek,RBP,St. Donatus,Wadeable,TMDL,122,IA 01-TRK-0090_2,Tetes Des Morts Creek,52b,Jackson,Mississippi,23.741,Warm Water,huc070600050204,4690111,698862,42.33785,-90.58605,N/A,False,Survey Site
643,Tetes des Morts Creek,TDM2,St. Donatus,Wadeable,"TMDL,Headwater Reference Study",122,IA 01-TRK-0090_2,Tetes Des Morts Creek,52b,Jackson,Mississippi,8.529,Warm Water,huc070600050204,4692574,696161,42.3607,-90.61797,N/A,False,Survey Site
645,College Creek,CoCr1,Ames,Headwater,"TMDL,Headwater Reference Study",955,IA 03-SSK-0063_0,College Creek,47b,Story,Mississippi,1.546,Warm Water,huc070801050307,4652291,443165,42.02059,-93.68648,No,False,Survey Site
646,College Creek,CoCr2,Ames,Headwater,"TMDL,Headwater Reference Study",955,IA 03-SSK-0063_0,College Creek,47b,Story,Mississippi,1.645,Warm Water,huc070801050307,4652166,443451,42.01949,-93.68302,No,False,Survey Site
647,College Creek,CoCr3,Ames,Headwater,"TMDL,Headwater Reference Study",955,IA 03-SSK-0063_0,College Creek,47b,Story,Mississippi,2.898,Warm Water,huc070801050307,4652112,445695,42.01916,-93.65591,No,False,Survey Site
648,College Creek,CoCr HW,Ames,Headwater,"TMDL,Headwater Reference Study",955,IA 03-SSK-0063_0,College Creek,47b,Story,Mississippi,1.341,Warm Water,huc070801050307,4652292,442702,42.02057,-93.69207,No,False,Survey Site
649,Allen Creek,Timber HWCRS,Stratford,Headwater,Headwater Reference Study,6277,IA 04-UDM-0175_0,Allen Creek,47b,Webster,Mississippi,3.636,Warm Water,huc071000040702,4681207,418564,42.27882,-93.98763,Yes,True,Candidate Reference Site
650,Onion Creek,Timber HWCRS,Ames,Headwater,Headwater Reference Study,6295,IA 03-SSK-0066_0,Onion Creek,47b,Story,Mississippi,18.841,Warm Water,huc070801050305,4655676,443835,42.05113,-93.67871,Yes,False,Candidate Reference Site
651,South Minerva Creek,Grass HWCRS,St. Anthony,Headwater,Headwater Reference Study,6284,IA 02-IOW-0255_0,South Minerva Creek,47b,Marshall,Mississippi,9.098,Warm Water,huc070802070802,4658917,481922,42.08211,-93.21856,Yes,False,Candidate Reference Site
652,South Minerva Creek,Timber HWCRS,Clemons,Headwater,Headwater Reference Study,6284,IA 02-IOW-0255_0,South Minerva Creek,47b,Marshall,Mississippi,19.016,Warm Water,huc070802070802,4658501,484587,42.07842,-93.18633,No,True,Candidate Reference Site
653,Drainage Ditch 81,Mixed HWCRS,Nevada,Headwater,Headwater Reference Study,6298,IA 03-SSK-0140_0,Drainage Ditch #81,47b,Story,Mississippi,10.66,Warm Water,huc070801050602,4656908,468767,42.06361,-93.3775,No,False,Candidate Reference Site
654,Bear Creek,Mixed HWCRS,Roland,Headwater,Headwater Reference Study,959,IA 03-SSK-0080_2,Bear Creek,47b,Story,Mississippi,14.552,Warm Water,huc070801050403,4669574,458427,42.1772,-93.50338,No,True,Candidate Reference Site
655,Holiday Creek,Mixed HWCRS,Coalville,Headwater,Headwater Reference Study,6287,IA 04-UDM-0285_0,Holiday Creek,47b,Webster,Mississippi,21.436,Warm Water,huc071000040602,4700451,409359,42.45109,-94.10227,Yes,True,Candidate Reference Site
656,Unnamed Tributary to Purgatory Creek,Grass HWCRS,Lohrville,Headwater,Headwater Reference Study,6291,IA 04-RAC-01212_0,Unnamed Tributary to Purgatory Creek,47b,Calhoun,Mississippi,2.353,Warm Water,huc071000060702,4681723,368667,42.27666,-94.5927,Yes,False,Candidate Reference Site
657,Unnamed Tributary to East Buttrick Creek,Grass Ditch HWCRS,Gowrie - Harcourt,Headwater,Headwater Reference Study,6276,IA 04-RAC-0072_0,Unnamed Tributary to East Branch Buttrick Creek,47b,Webster,Mississippi,11.395,Warm Water,huc071000061101,4678694,397725,42.25374,-94.23987,No,True,Candidate Reference Site
658,Worrell Creek,Timber HWCRS,Ames,Headwater,Headwater Reference Study,6286,IA 03-SSK-0062_0,Worrell Creek,47b,Story,Mississippi,12.174,Warm Water,huc070801050307,4649903,445500,41.99925,-93.65806,Yes,False,Candidate Reference Site
659,Bailey Creek,Grass Ditch HWCRS,Thorton,Headwater,Headwater Reference Study,820,IA 02-WFC-0110_0,Bailey Creek,47b,Cerro Gordo,Mississippi,17.17,Warm Water,huc070802040101,4754035,464942,42.93814,-93.42968,No,False,Candidate Reference Site
660,Buck Creek,BuCr1,Garnavillo,Wadeable,,428,IA 01-YEL-0020_1,Buck Creek,52b,Clayton,Mississippi,9.799,Cold Water,huc070600030703,4749838,646671,42.88706,-91.20384,N/A,True,Survey Site
661,South Cedar Creek,SoCed1,Garnavillo,Wadeable,,172,IA 01-TRK-0270_2,South Cedar Creek (aka Cedar Cr.),52b,Clayton,Mississippi,5.463,Cold Water,huc070600040901,4743417,643506,42.82986,-91.24422,N/A,True,Survey Site
662,Brownfield Creek,BroCr1,Colesburg,Wadeable,,180,IA 01-TRK-0310_0,Brownfield Creek,52b,Clayton,Mississippi,0.984,Cold Water,huc070600040801,4724189,643591,42.65677,-91.24807,N/A,False,Rejected Candidate Reference Site
663,Big Mill Creek,BigMil1,Bellevue,Wadeable,,115,IA 01-TRK-0030_2,Mill Creek (aka Big Mill Creek),52b,Jackson,Mississippi,13.018,Cold Water,huc070600050403,4682695,704373,42.26969,-90.52183,N/A,True,Rejected Candidate Reference Site
664,South Big Mill Creek,SBigM1,Bellevue,Wadeable,,117,IA 01-TRK-0050_0,Unnamed Creek (aka S. Fk. Big Mill),52b,Jackson,Mississippi,2.132,Cold Water,huc070600050403,4682376,704589,42.26677,-90.51933,N/A,True,Reference Site
665,Storybook Hollow,StHol1,Bellevue,Wadeable,,118,IA 01-TRK-0060_0,Storybook Hollow,52b,Jackson,Mississippi,2.196,Cold Water,huc070600050403,4683132,703044,42.27397,-90.53778,N/A,False,Rejected Candidate Reference Site
666,Clear Creek,CCr1,Lansing,Wadeable,,235,IA 01-UIA-0080_0,Clear Creek,52b,Allamakee,Mississippi,11.121,Cold Water,huc070600010702,4802179,641383,43.35916,-91.25523,N/A,False,Reference Site
667,Little Paint Creek,LiPa1,Harpers Ferry,Wadeable,,6279,IA 01-UIA-0021_0,Little Paint Creek,52b,Allamakee,Mississippi,8.664,Cold Water,huc070600010802,4784464,642460,43.19951,-91.24653,N/A,True,Reference Site
668,Little Paint Creek,LiPa2,Harpers Ferry,Wadeable,2011 Nutrient (CW),229,IA 01-UIA-0020_0,Little Paint Creek,52b,Allamakee,Mississippi,14.133,Cold Water,huc070600010802,4782004,643870,43.17711,-91.22983,N/A,True,Candidate Reference Site
669,Duttons Creek,DuCr1,West Union - Duttons Cave Park,Wadeable,2011 Nutrient (CW),6285,IA 01-TRK-0425_0,Dutton Creek,52b,Fayette,Mississippi,0.861,Cold Water,huc070600040703,4761649,600661,43.00084,-91.76501,N/A,True,Reference Site
670,Twin Springs Creek,TwSpr1,Colesburg,Wadeable,,181,IA 01-TRK-0320_0,Twin Springs Creek (aka Spring Falls),52b,Delaware,Mississippi,2.127,Cold Water,huc070600040801,4721585,641148,42.63378,-91.27851,N/A,False,Rejected Candidate Reference Site
671,Fenchel Creek (Richmond Springs),FeCr1,Strawberry Point,Wadeable,,59,IA 01-MAQ-0280_0,Fenchel Creek (a.k.a. Richmond Springs),47c,Delaware,Mississippi,13.409,Cold Water,huc070600060203,4720820,617390,42.63088,-91.56833,Yes,True,Survey Site
672,Maquoketa River,Maq2,Strawberry Point,Wadeable,,21,IA 01-MAQ-0100_1,Maquoketa River,47c,Clayton,Mississippi,33.282,Cold Water,huc070600060203,4725101,615170,42.66976,-91.59453,No,True,Survey Site
673,South Pine Creek,SoPCr1,Satre,Wadeable,,263,IA 01-UIA-0250_0,Pine Creek (aka South Pine Creek),52b,Winneshiek,Mississippi,3.584,Cold Water,huc070600020302,4803145,608282,43.37336,-91.6634,N/A,True,Reference Site
674,Turtle Creek,TuCr1,St Ansgar,Wadeable,,590,IA 02-CED-0530_0,Turtle Creek,47c,Mitchell,Mississippi,21.029,Cold Water,huc070802010601,4804478,506410,43.39315,-92.92085,Yes,True,Survey Site
675,McCloud Run,McR1,Cedar Rapids,Headwater,,508,IA 02-CED-0218_0,McLoud Run,47c,Linn,Mississippi,4.875,Warm Water,huc070802051507,4650783,610534,42.0013,-91.66531,Yes,True,Survey Site
676,Lux Creek,TDM RBP,St Donatus,Wadeable,TMDL,123,IA 01-TRK-0095_0,Lux Creek,52b,Dubuque,Mississippi,3.749,Warm Water,huc070600050204,4695119,699699,42.3827,-90.57416,N/A,False,Survey Site
677,Cedar River,Upper,Vinton,Non-wadeable,,458,IA 02-CED-0030_4,Cedar River,47c,Benton,Mississippi,6006.463,Warm Water,huc070802051105,4670490,579951,42.18247,-92.03184,Undetermined,True,Survey Site
678,Cedar River,Middle,Vinton,Non-wadeable,,457,IA 02-CED-0030_3,Cedar River,47c,Benton,Mississippi,6037.745,Warm Water,huc070802051105,4669802,581184,42.17615,-92.01701,Undetermined,True,Survey Site
679,Cedar River,Lower,Vinton,Non-wadeable,,457,IA 02-CED-0030_3,Cedar River,47c,Benton,Mississippi,6059.356,Warm Water,huc070802051105,4669356,582225,42.17202,-92.00447,Undetermined,True,Survey Site
680,East Nishnabotna River,DS1,Red Oak,Wadeable,,1816,IA 05-NSH-0020_3,East Nishnabotna River,47e,Montgomery,Missouri,895.172,Warm Water,huc102400030702,4541929,311469,41.00676,-95.24185,N/A,True,Survey Site
681,East Nishnabotna River,US1,Red Oak,Wadeable,,1816,IA 05-NSH-0020_3,East Nishnabotna River,47e,Montgomery,Missouri,891.381,Warm Water,huc102400030702,4544052,311447,41.02587,-95.24276,N/A,True,Survey Site
682,Iowa River,middle,Marengo - Kozta Access,Non-wadeable,,635,IA 02-IOW-0050_3,Iowa River,47f,Iowa,Mississippi,2467.477,Warm Water,huc070802080903,4632416,565149,41.84095,-92.21529,N/A,True,Survey Site
683,Rock River,DS1,Rock Rapids,Wadeable,,1537,IA 06-BSR-0040_1,Rock River,47a,Lyon,Missouri,777.589,Warm Water,huc101702040703,4814849,243564,43.44263,-96.16888,N/A,True,Survey Site
684,Rock River,US1,Rock Rapids,Wadeable,,1537,IA 06-BSR-0040_1,Rock River,47a,Lyon,Missouri,776.982,Warm Water,huc101702040703,4815394,243644,43.44755,-96.16815,N/A,True,Survey Site
685,Wapsipinicon River,DS,Troy Mills,Non-wadeable,,341,IA 01-WPS-0020_2,Wapsipinicon River,47c,Buchanan,Mississippi,1194.742,Warm Water,huc070801020806,4686189,605061,42.32085,-91.725,Undetermined,True,Survey Site
686,Maquoketa River,DS,Joinerville,Wadeable,,14,IA 01-MAQ-0060_1,Maquoketa River,47f,Jackson,Mississippi,938.765,Warm Water,huc070600061001,4661820,685523,42.08654,-90.75687,N/A,True,Survey Site
687,Maquoketa River,US,Joinerville,Wadeable,,14,IA 01-MAQ-0060_1,Maquoketa River,47f,Jackson,Mississippi,936.921,Warm Water,huc070600061001,4661583,682984,42.085,-90.78762,N/A,True,Survey Site
688,Roberts Creek,Rob1,Postville Upstream,Wadeable,TMDL,188,IA 01-TRK-0360_3,Roberts Creek,52b,Clayton,Mississippi,8.294,Warm Water,huc070600040402,4767519,617623,43.05125,-91.55573,N/A,False,Survey Site
689,Wapsipinicon River,Wap1,McIntire,Wadeable,TMDL,354,IA 01-WPS-0030_5,Wapsipinicon River,52b,Mitchell,Mississippi,31.44,Cold Water,huc070801020201,4809340,531167,43.4363,-92.61488,N/A,False,Survey Site
690,Dick Creek,Dick0,Corydon,Wadeable,TMDL,1336,IA 05-CHA-0067_0,Dick Creek,40a,Wayne,Mississippi,13.242,Warm Water,huc102802010102,4514415,464305,40.77994,-93.42302,N/A,False,Survey Site
691,Long Dick Creek,LDC2,Ellsworth,Headwater,"TMDL,Headwater Reference Study",2007,IA 03-SSK-0091_0,Long Dick Creek,47b,Hamilton,Mississippi,16.225,Warm Water,huc070801050401,4682796,456760,42.29619,-93.52454,Yes,False,Survey Site
692,Unnamed Tributary to Long Dick Creek,RBP #4,Ellsworth,Headwater,"TMDL,Headwater Reference Study",6322,IA 03-SSK-0092_0,Unnamed Tributary to Long Dick Creek,47b,Hamilton,Mississippi,6.012,Warm Water,huc070801050401,4684413,457166,42.31077,-93.51974,Undetermined,False,Survey Site
701,Walnut Creek,WLNT1,Hartwick,Wadeable,TMDL,709,IA 02-IOW-0187_2,Walnut Creek,47f,Poweshiek,Mississippi,40.011,Warm Water,huc070802080602,4631409,548472,41.83308,-92.41623,N/A,False,Survey Site
702,Walnut Creek,WLNT3,Malcolm,Headwater,"TMDL,Headwater Reference Study",6317,IA 02-IOW-0189_0,Unnamed Tributary to Walnut Creek,47f,Poweshiek,Mississippi,11.697,Warm Water,huc070802080602,4628233,533925,41.80523,-92.5916,N/A,False,Survey Site
703,Walnut Creek,WLNT2,Brooklyn,Wadeable,TMDL,709,IA 02-IOW-0187_2,Walnut Creek,47f,Poweshiek,Mississippi,24.092,Warm Water,huc070802080602,4629670,538771,41.81795,-92.53317,N/A,False,Survey Site
704,Unnamed Tributary To Walnut Creek,WLNT4,Brooklyn,Headwater,"TMDL,Headwater Reference Study",6318,IA 02-IOW-0191_0,Unnamed Tributary to Walnut Creek,47f,Poweshiek,Mississippi,3.639,Warm Water,huc070802080602,4630609,541708,41.82626,-92.49775,N/A,False,Survey Site
