MONIT_STATION_SEQ_NO,DTRSQQ_CODE,COUNTY_CODE,COUNTY_NAME,WBIC,OFFICIAL_WATERBODY_NAME,REGION_CODE,WSHED_CODE,GMU_CODE,WMU_CODE,HUC_CODE,ECO_REGION_CODE,STREAM_ORDER_NO,NATURAL_COMMUNITY,TEMPERATURE_CLASS,HYDRO_ID,CALC_LL_LAT_DD_AMT,CALC_LL_LONG_DD_AMT
151578,408070813,13,Dane,1248800,Halfway Prairie Creek,SC,LW17,LW,LW,07070005,52,"3, 3",COLDWATER,Cold,200029742,43.1873,-89.6879
153603,NA,37,Marathon,1428100,Burns Creek,WC,CW17,CW,CW,07070002,51,3,COOL-COLD HEADWATER,Cool-Cold,200128570,44.830288,-89.86881
153752,NA,26,Iron,2399800,East Fork Chippewa River,NO,UC21,UC,UC,07050001,50,2,COOL-WARM HEADWATER,Cool-Warm,200194062,46.1991,-90.35665
17815677,229013422,10,Clark,1755000,Unnamed,WC,BR11,NA,BR,07040007,51,1,COOL-COLD HEADWATER,Cool-Cold,200136326,44.9554837,-90.4952913
5689,433071511,35,Lincoln,1487000,Unnamed,NO,UW30,HW,UW,07070002,50,2,COOL-WARM MAINSTEM,Cool-Warm,200159390,45.3515973,-89.5909946
11930814,NA,20,Fond du Lac,136000,Parsons Creek,NE,UF03,UF,UF,04030203,53,1,COLDWATER,Cold,200053078,43.675728,-88.46211
3732,NA,20,Fond du Lac,136000,Parsons Creek,NE,UF03,UF,UF,04030203,53,2,COOL-COLD HEADWATER,Cool-Cold,200054446,43.693287,-88.471725
18452796,420123432,70,Waushara,248900,Unnamed,NE,WR02,WR,WR,04030202,51,NA,COLDWATER,Cold,200078952,44.162052,-89.06703
18635749,NA,11,Columbia,1267800,Unnamed,SC,LW20,LW,LW,07070005,53,1,COOL-WARM HEADWATER,Cool,200045051,43.52304,-89.23142
11079,416222033,60,Sheboygan,50700,Sheboygan River,SE,SH03,SH,SH,04030101,53,NA,WARM MAINSTEM,Warm,600061528,43.8374927,-87.9005609
32172169,216053534,32,La Crosse,1654500,Unnamed,WC,BL05,BL,BL,07040006,52,2,COOL-COLD HEADWATER,Cool-Cold,200058754,43.81338,-90.9457
32172157,216053643,32,La Crosse,1654100,Dutch Creek,WC,BL05,BL,BL,07040006,52,1,COLDWATER,Cold,200058584,43.81288,-90.91942
32172145,215072413,32,La Crosse,1648300,Mormon Creek,WC,BL03,BL,BL,07060001,52,4,COOL-COLD MAINSTEM,Cool-Cold,200056855,43.76222,-91.15584
102468,417221033,36,Manitowoc,62900,Meeme River,NE,SH06,SH,SH,04030101,53,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200065102,43.949734,-87.860214
101509,226152413,48,Pierce,2055700,Missouri Creek,WC,LC03,LC,LC,07050005,52,"3, 3",COLDWATER,Cold,200122672,44.722176,-92.1404
104210,403050241,33,Lafayette,906000,Sawmill Creek,SC,SP03,GP,SP,07090003,52,"4, 4",COOL-COLD MAINSTEM,Cool-Cold,200011153,42.76254,-89.85891
101347,442062714,64,Vilas,2324400,Manitowish River,NO,UC16,UC,UC,07050002,50,"4, 4",COOL-WARM MAINSTEM,Cool,"600006248, 200191596",46.09463,-89.72485
19442256,NA,35,Lincoln,1507900,Unnamed,NO,UW34,HW,UW,07070001,50,1,COOL-COLD HEADWATER,Cool-Cold,200163734,45.431538,-89.95927
19441338,NA,58,Sawyer,3000353,Unnamed,NO,UC11,UC,UC,07050002,50,1,COOL-WARM HEADWATER,Cool-Warm,200181061,45.804306,-90.79274
19440445,NA,4,Bayfield,2881900,Siskiwit River,NO,LS06,LS,LS,04010301,50,2,COOL-COLD MAINSTEM,Cool-Cold,200207156,46.80262,-91.08197
518,235113241,3,Barron,2063500,Red Cedar River,NO,LC10,UC,LC,07050007,51,5,LARGE RIVER,Warm,"200166569, 600090323",45.472805,-91.746155
19441764,NA,58,Sawyer,3000353,Unnamed,NO,UC11,UC,UC,07050002,50,1,COOL-WARM HEADWATER,Cool-Warm,200181061,45.805195,-90.794785
19439691,NA,38,Marinette,624700,Rosey Creek,NE,GB14,UG,GB,04030108,50,"2, 3",COOL-WARM HEADWATER,Cool-Warm,200166520,45.484024,-88.15591
103402,431141212,34,Langlade,493700,Dalton Creek,NO,GB06,HW,GB,04030104,50,"2, 2",COOL-COLD MAINSTEM,Cool-Cold,200151757,45.186497,-88.6882
19440528,NA,51,Price,2287000,Ninemile Creek,NO,UC13,UC,UC,07050002,50,2,COOL-WARM HEADWATER,Cool-Warm,200182591,45.849087,-90.59817
22885138,NA,43,Oconto,480900,South Branch Oconto River,NE,GB06,UG,GB,04030104,50,NA,COOL-WARM MAINSTEM,Cool-Warm,200147401,45.130196,-88.59391
19440480,NA,4,Bayfield,2881900,Siskiwit River,NO,LS06,LS,LS,04010301,50,2,COOL-COLD MAINSTEM,Cool-Cold,200207156,46.804276,-91.08866
19413240,NA,16,Douglas,2699500,Ounce River,NO,SC20,SC,SC,07030002,50,3,COOL-COLD MAINSTEM,Cool-Cold,200195022,46.23195,-91.554924
27104700,NA,3,Barron,2089600,Moose Ear Creek,NO,LC08,UC,LC,07050007,50,4,COOL-WARM MAINSTEM,Cool-Warm,200158588,45.32042,-91.588066
27104689,NA,19,Florence,650900,Pine Creek,NO,GB16,HW,GB,04030108,50,2,COOL-COLD HEADWATER,Cool-Cold,200182623,45.823967,-88.18992
19385920,NA,19,Florence,655500,Cody Creek,NO,GB17,HW,GB,04030108,50,1,COOL-WARM HEADWATER,Cool-Warm,200182473,45.82976,-88.51469
19414326,NA,38,Marinette,531600,Medicine Brook,NE,GB10,UG,GB,04030105,50,2,COLDWATER,Cold,200158222,45.293137,-88.13308
27104725,NA,35,Lincoln,1502500,Unnamed,NO,UW32,HW,UW,07070002,50,2,COOL-COLD HEADWATER,Cool-Cold,200158367,45.325047,-89.80952
19440135,NA,19,Florence,655500,Cody Creek,NO,GB17,HW,GB,04030108,50,1,COOL-WARM HEADWATER,Cool-Warm,200182473,45.83076,-88.51113
19442025,NA,35,Lincoln,1507900,Unnamed,NO,UW34,HW,UW,07070001,50,1,COOL-COLD HEADWATER,Cool-Cold,200163734,45.434345,-89.955795
27104774,NA,3,Barron,2063500,Red Cedar River,NO,LC07,UC,LC,07050007,51,NA,LARGE RIVER,Warm,600090323,45.24767,-91.72431
19414131,NA,38,Marinette,531600,Medicine Brook,NE,GB10,UG,GB,04030105,50,2,COLDWATER,Cold,200158222,45.289295,-88.139114
19412863,NA,16,Douglas,2699500,Ounce River,NO,SC20,SC,SC,07030002,50,3,COOL-COLD MAINSTEM,Cool-Cold,200195022,46.23125,-91.556656
27104667,NA,19,Florence,650900,Pine Creek,NO,GB16,HW,GB,04030108,50,2,COOL-COLD HEADWATER,Cool-Cold,200182623,45.825645,-88.18843
11979621,NA,3,Barron,2089000,Chetek River,NO,LC08,UC,LC,07050007,51,NA,COOL-WARM MAINSTEM,COOL,600026530,45.27278,-91.695
51284,439183622,19,Florence,650900,Pine Creek,NO,GB16,HW,GB,04030108,50,1,COOL-COLD HEADWATER,Cool-Cold,200181841,45.8192788,-88.1974636
19441120,NA,51,Price,2287000,Ninemile Creek,NO,UC13,UC,UC,07050002,50,2,COOL-WARM HEADWATER,Cool-Warm,200182591,45.84709,-90.59591
19440029,NA,19,Florence,655500,Cody Creek,NO,GB17,HW,GB,04030108,50,1,COOL-WARM HEADWATER,Cool-Warm,200182473,45.833622,-88.49776
27104761,NA,44,Oneida,1609500,Townline Creek,NO,UW44,HW,UW,07070001,50,1,COOL-WARM HEADWATER,Cool-Warm,200180990,45.809074,-89.175125
19439738,NA,38,Marinette,624700,Rosey Creek,NE,GB14,UG,GB,04030108,50,"3, 2",COOL-WARM HEADWATER,Cool-Warm,200166520,45.483604,-88.1578
514,235110811,3,Barron,2104000,Bear Creek,NO,LC10,UC,LC,07050007,51,4,COOL-WARM MAINSTEM,Cool,"200169061, 600019580",45.5375931,-91.7474027
8091036,236103121,3,Barron,2106500,Brill River,NO,LC10,UC,LC,07050007,51,3,COOL-WARM MAINSTEM,Cool,"600019085, 200170886",45.5666829,-91.6563118
27104735,NA,35,Lincoln,1502500,Unnamed,NO,UW32,HW,UW,07070002,50,2,COOL-COLD HEADWATER,Cool-Cold,200158367,45.32352,-89.80747
7608,216012933,42,Monroe,1202900,Sleighton Creek,WC,LW06,LW,LW,07070006,52,3,COOL-COLD HEADWATER,Cool-Cold,200059350,43.8285024,-90.5295374
10102347,235111111,3,Barron,2063500,Red Cedar River,NO,LC10,UC,LC,07050007,51,5,COOL-WARM MAINSTEM,Cool,"200169202, 600081863",45.5376241,-91.6832007
625,233120122,3,Barron,2096100,Yellow River,NO,LC09,UC,LC,07050007,51,NA,COOL-WARM MAINSTEM,Cool,600023648,45.3767074,-91.8052352
101522,228153124,56,Saint Croix,2055000,Eau Galle River,WC,LC03,LC,LC,07050005,47,"4, 4",COOL-COLD MAINSTEM,Cool,"600036412, 200132056, 200132058",44.86744,-92.2514
18443078,NA,42,Monroe,1202900,Sleighton Creek,WC,LW06,LW,LW,07070006,52,3,COOL-COLD HEADWATER,Cool-Cold,200059350,43.82375,-90.52808
22885177,NA,38,Marinette,632400,Trout Creek,NE,GB14,UG,GB,04030108,50,NA,COOL-WARM HEADWATER,Cool-Warm,200171863,45.602676,-88.28175
1404,219100541,6,Buffalo,1774200,Unnamed,WC,BT01,BT,BT,07040005,52,3,COOL-COLD MAINSTEM,Cool-Cold,200210253,44.1454738,-91.5973106
102786,220111042,6,Buffalo,1808400,Eagle Creek,WC,BT06,BT,BT,07040003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200084238,44.220814,-91.67922
22885161,NA,38,Marinette,626800,Unnamed,NE,GB14,UG,GB,04030108,50,NA,COLDWATER,Cold,200168685,45.525936,-88.166565
11383,220101522,62,Trempealeau,1775000,Trout Run Creek,WC,BT01,BT,BT,07040005,52,3,COLDWATER,Cold,"200083656, 600124406",44.2136436,-91.5685424
22885113,NA,58,Sawyer,2274200,Unnamed,NO,UC11,UC,UC,07050002,50,NA,COOL-COLD HEADWATER,Cool-Cold,200174421,45.664024,-90.794525
22885129,NA,16,Douglas,2699500,Ounce River,NO,SC20,SC,SC,07030002,50,NA,COOL-COLD MAINSTEM,Cool-Cold,200195022,46.230736,-91.556335
153731,NA,6,Buffalo,1808900,Unnamed,WC,BT06,BT,BT,07040003,52,3,COOL-COLD HEADWATER,Cool-Cold,200084581,44.230778,-91.63707
153741,NA,48,Pierce,2058000,Cady Creek,WC,LC03,LC,LC,07050005,47,3,COLDWATER,Cold,200130219,44.837616,-92.17881
22885121,NA,58,Sawyer,2274200,Unnamed,NO,UC11,UC,UC,07050002,50,NA,COOL-COLD HEADWATER,Cool-Cold,200174421,45.666218,-90.79402
11571,NA,63,Vernon,1646300,Timber Coulee Creek,WC,BL03,BL,BL,07060001,52,3,COOL-COLD MAINSTEM,Cool,"200208608, 600018459",43.72326,-90.903946
100673,220101513,62,Trempealeau,1775000,Trout Run Creek,WC,BT01,BT,BT,07040005,52,3,COLDWATER,Cold,200083656,44.21072,-91.558464
22885051,NA,6,Buffalo,1808400,Eagle Creek,WC,BT06,BT,BT,07040003,52,NA,COLDWATER,Cold,200083297,44.209072,-91.67846
18505222,NA,70,Waushara,248800,Carpenter Creek,NE,WR02,WR,WR,04030202,51,3,COOL-WARM HEADWATER,Cool-Warm,200078446,44.155632,-89.06529
153732,220111143,6,Buffalo,1808900,Unnamed,WC,BT06,BT,BT,07040003,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200083935,44.21751,-91.6576
22884674,NA,48,Pierce,2058000,Cady Creek,WC,LC03,LC,LC,07050005,47,NA,COLDWATER,Cold,200130719,44.840836,-92.176025
102775,219100533,6,Buffalo,1774200,Unnamed,WC,BT01,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200077952,44.143414,-91.609726
1398,220111421,6,Buffalo,1808900,Unnamed,WC,BT06,BT,BT,07040003,52,3,COOL-COLD HEADWATER,Cool,"200083654, 600007911",44.2147078,-91.6650119
102788,NA,6,Buffalo,1808400,Eagle Creek,WC,BT06,BT,BT,07040003,52,2,COOL-COLD HEADWATER,Cool-Cold,200084792,44.2336,-91.68068
18506722,NA,70,Waushara,155000,Mecan River,NE,UF09,UF,UF,04030201,51,3,COLDWATER,Cold,200066675,44.000114,-89.376366
22885074,NA,63,Vernon,1646300,Timber Coulee Creek,WC,BL03,BL,BL,07060001,52,NA,COOL-COLD MAINSTEM,Cool-Cold,200054055,43.70893,-90.87552
22885186,NA,38,Marinette,632400,Trout Creek,NE,GB14,UG,GB,04030108,50,NA,COOL-WARM HEADWATER,Cool-Warm,200171863,45.600742,-88.285835
22885146,NA,38,Marinette,626800,Unnamed,NE,GB14,UG,GB,04030108,50,NA,NA,NA,NA,45.528156,-88.17214
18505238,NA,70,Waushara,248800,Carpenter Creek,NE,WR02,WR,WR,04030202,51,2,COOL-WARM HEADWATER,Cool-Warm,200080929,44.17959,-89.05607
20752031,NA,3,Barron,2078300,Turtle Creek,NO,LC05,UC,LC,07050007,51,4,WARM MAINSTEM,Warm,200159955,45.33858,-92.065994
20752070,NA,3,Barron,2095100,Unnamed,NO,LC08,UC,LC,07050007,50,1,COOL-COLD HEADWATER,Cool-Cold,200165444,45.451878,-91.602486
20752118,NA,66,Washburn,2689800,Totagatic River,NO,SC19,SC,SC,07030002,50,"5, 5",COOL-WARM MAINSTEM,Cool,600090801,46.09896,-91.94472
20752572,NA,49,Polk,2626800,Fox Creek,NO,SC06,SC,SC,07030005,51,3,WARM MAINSTEM,Warm,200168014,45.5063,-92.36745
20731355,NA,7,Burnett,2735900,Clemens Creek,NO,SC17,SC,SC,07030001,50,1,COLDWATER,Cold,200192899,46.134434,-92.091034
20752015,NA,3,Barron,2089000,Chetek River,NO,LC08,UC,LC,07050007,51,5,COOL-WARM MAINSTEM,Cool,"200156281, 600026530",45.273655,-91.69426
17932711,NA,27,Jackson,1796700,Timber Creek,WC,BT04,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200105319,44.48075,-91.15784
150186,216012933,42,Monroe,1202900,Sleighton Creek,WC,LW06,LW,LW,07070006,52,"3, 3",COOL-COLD HEADWATER,Cool-Cold,200059350,43.828564,-90.52924
18442961,NA,27,Jackson,1696000,Unnamed,WC,BR04,BT,BR,07040007,52,2,COOL-COLD HEADWATER,Cool-Cold,200084116,44.23199,-90.980095
18440244,NA,6,Buffalo,1775700,Unnamed,WC,BT02,BT,BT,07040005,52,3,COLDWATER,Cold,200085427,44.243813,-91.54988
150387,219030311,42,Monroe,1697800,Clear Creek,WC,BR04,BT,BR,07040007,51,"4, 4",COOL-WARM MAINSTEM,Cool-Warm,200078273,44.156376,-90.7127
18440275,NA,6,Buffalo,1774900,Keller Creek,WC,BT01,BT,BT,07040005,52,2,COOL-COLD HEADWATER,Cool-Cold,200084518,44.221436,-91.58727
4742,222051312,27,Jackson,1806900,South Branch Trempealeau River,WC,BT05,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200098545,44.3929514,-90.9324481
18440399,NA,6,Buffalo,1773700,Schmitt Creek,WC,BT01,BT,BT,07040005,52,1,NA,NA,200077622,44.140594,-91.5825
18443237,NA,62,Trempealeau,1773800,Unnamed,WC,BT01,BT,BT,07040005,52,2,COOL-COLD HEADWATER,Cool-Cold,200080422,44.176556,-91.54348
151365,220060941,27,Jackson,1682500,North Fork Beaver Creek,WC,BR02,BT,BR,07040007,52,"3, 3",COLDWATER,Cold,200083475,44.2209,-91.0984
150189,216012021,42,Monroe,1202900,Sleighton Creek,WC,LW06,NA,LW,07070006,52,2,COOL-COLD HEADWATER,Cool-Cold,200060795,43.8527212,-90.5281902
15777473,NA,62,Trempealeau,1773800,Unnamed,WC,BT01,BT,BT,07040005,52,2,COOL-COLD HEADWATER,Cool-Cold,200080142,44.170086,-91.549644
18443293,NA,62,Trempealeau,1773000,Pine Creek,WC,BT01,BT,BT,07040005,52,2,COLDWATER,Cold,200078420,44.15016,-91.50403
11976021,NA,62,Trempealeau,1769900,Trempealeau River,WC,BT05,BT,BT,07040005,52,NA,COOL-WARM MAINSTEM,Cool,600085656,44.30708,-91.16644
21957672,220103414,62,Trempealeau,1774000,Unnamed,WC,BT01,BT,BT,07040005,52,2,COOL-COLD HEADWATER,Cool-Cold,200079908,44.16802,-91.556435
18440340,NA,6,Buffalo,1774700,Doelle Creek,WC,BT01,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200081910,44.18916,-91.621506
11688007,NA,62,Trempealeau,1681000,South Fork Beaver Creek,WC,BR02,BT,BR,07040007,52,3,COOL-COLD MAINSTEM,Cool-Cold,200077509,44.141346,-91.182
